ClaimNb,Exposure,VehPower,VehAge,DrivAge,BonusMalus,VehBrand,VehGas,Density,Region
0,1.0,8,12,77,50,B6,Regular,73,R82
0,0.08,7,4,30,64,B1,Diesel,824,R91
0,0.71,7,13,54,50,B1,Regular,67,R24
0,0.7,10,2,63,62,B12,Regular,4753,R11
0,1.0,9,10,55,55,B1,Regular,26,R26
0,0.13,6,0,43,50,B12,Regular,677,R11
2,0.09,10,0,64,50,B12,Regular,99,R93
0,0.24,7,16,48,50,B6,Regular,51,R73
0,1.0,5,16,52,50,B1,Regular,83,R24
0,0.12,7,5,37,61,B3,Diesel,160,R93
0,0.23,6,9,51,50,B2,Diesel,42,R53
0,0.08,7,14,42,68,B1,Regular,4456,R72
0,0.4,5,7,53,50,B1,Regular,500,R53
0,0.18,8,19,21,112,B10,Diesel,1313,R24
1,1.0,7,6,67,50,B2,Regular,27000,R11
0,0.96,5,1,26,68,B5,Diesel,3317,R93
0,1.0,7,8,48,50,B2,Diesel,142,R41
0,0.57,7,10,61,50,B1,Regular,27,R24
0,0.83,4,9,27,72,B6,Regular,97,R53
0,0.47,6,8,35,50,B1,Diesel,256,R82
0,1.0,6,6,35,50,B2,Diesel,4116,R24
0,1.0,4,9,36,72,B2,Regular,8455,R82
0,0.48,5,6,36,50,B5,Regular,91,R24
0,0.06,7,9,50,50,B4,Regular,298,R82
0,0.08,10,11,31,77,B4,Regular,31,R24
0,1.0,6,17,60,50,B1,Diesel,15,R83
0,0.91,5,15,38,50,B3,Regular,2399,R24
0,0.23,9,16,34,90,B10,Diesel,71,R73
0,1.0,6,8,26,72,B4,Regular,342,R41
0,0.61,5,4,52,50,B12,Regular,863,R82
0,0.01,6,3,22,100,B12,Regular,3023,R11
0,0.08,6,5,44,50,B5,Diesel,487,R93
0,0.17,9,0,48,50,B12,Regular,82,R94
0,0.74,4,1,54,50,B1,Regular,10,R24
0,0.12,6,5,56,50,B1,Diesel,1482,R82
0,0.87,7,3,29,118,B12,Regular,45,R93
0,0.12,8,3,52,50,B12,Diesel,1807,R11
0,0.21,7,0,38,50,B1,Regular,1542,R11
0,1.0,6,16,38,50,B1,Diesel,109,R24
0,0.7,6,6,52,50,B12,Diesel,1323,R82
0,0.54,7,10,41,50,B10,Diesel,476,R54
0,0.75,6,4,51,50,B5,Regular,76,R52
0,1.0,5,2,59,54,B2,Regular,983,R52
0,0.75,7,15,42,50,B1,Regular,33,R24
0,0.77,4,9,40,50,B2,Regular,140,R82
0,0.68,6,1,57,50,B1,Diesel,44,R23
0,0.29,5,15,23,118,B1,Regular,385,R82
0,1.0,4,13,62,50,B2,Regular,13,R24
0,0.53,4,0,43,50,B12,Diesel,1262,R21
0,0.24,6,8,32,72,B1,Diesel,384,R73
0,0.45,4,2,56,50,B12,Diesel,8455,R82
0,1.0,6,14,42,50,B2,Diesel,175,R53
0,0.47,6,1,31,64,B4,Diesel,2411,R11
0,0.58,6,4,33,50,B3,Regular,283,R31
0,0.74,6,1,65,50,B12,Regular,225,R26
0,0.12,5,4,31,51,B5,Diesel,45,R72
0,0.58,7,17,42,62,B1,Regular,741,R24
0,0.49,7,6,34,72,B6,Regular,1753,R82
0,1.0,7,7,54,50,B1,Diesel,11,R24
0,0.14,7,2,59,50,B12,Diesel,403,R91
0,0.07,5,1,32,54,B12,Regular,1609,R11
0,0.18,10,13,47,50,B12,Diesel,262,R41
0,0.32,8,8,34,62,B2,Diesel,741,R24
0,0.25,6,6,29,72,B5,Regular,9307,R82
0,1.0,6,2,56,50,B2,Diesel,170,R24
2,1.0,6,11,57,50,B1,Regular,9,R24
0,0.08,5,11,19,100,B2,Regular,393,R91
0,0.53,4,18,34,80,B1,Regular,105,R24
0,0.1,8,0,46,50,B12,Diesel,44,R11
0,0.33,6,12,32,95,B5,Regular,455,R91
0,0.08,6,3,29,55,B6,Diesel,389,R93
0,1.0,4,10,45,50,B2,Regular,130,R53
0,1.0,6,7,46,50,B6,Diesel,3317,R93
0,0.42,4,1,47,50,B3,Diesel,2715,R93
0,0.49,7,18,30,68,B1,Diesel,146,R73
0,1.0,7,9,35,78,B1,Regular,51,R24
0,1.0,4,5,53,50,B2,Regular,163,R82
0,1.0,7,1,45,50,B1,Regular,1313,R24
0,0.08,11,3,30,64,B11,Diesel,41,R24
0,1.0,5,17,67,85,B2,Diesel,10,R24
0,0.95,6,9,31,54,B1,Diesel,288,R23
0,0.41,7,17,46,85,B2,Diesel,26,R24
0,0.89,5,3,54,50,B2,Regular,522,R52
0,0.13,5,7,30,64,B3,Diesel,579,R82
0,0.86,6,9,24,80,B2,Diesel,22,R24
0,1.0,4,8,67,50,B2,Regular,1313,R24
0,0.24,4,10,28,90,B4,Regular,3866,R24
0,0.08,4,0,27,68,B12,Diesel,488,R11
0,0.04,8,4,43,50,B12,Diesel,238,R83
0,1.0,9,7,44,50,B12,Regular,127,R72
0,0.24,7,7,48,50,B10,Diesel,398,R53
0,0.67,8,1,40,50,B12,Diesel,1403,R93
0,0.26,4,5,50,50,B2,Regular,177,R93
1,0.74,6,1,47,50,B2,Diesel,73,R24
0,1.0,6,13,41,54,B1,Diesel,533,R93
0,0.46,6,6,41,68,B12,Regular,495,R91
0,1.0,5,12,34,50,B2,Diesel,2575,R52
0,0.74,8,1,38,51,B12,Diesel,1196,R22
0,0.64,4,35,23,76,B1,Regular,3386,R53
0,1.0,5,7,66,50,B2,Diesel,9,R24
0,0.42,7,0,53,50,B2,Diesel,38,R24
0,0.31,12,1,41,62,B12,Diesel,738,R82
0,0.07,8,3,45,50,B12,Diesel,27000,R11
0,0.12,4,0,25,72,B12,Regular,194,R31
0,1.0,7,14,52,50,B1,Regular,4128,R52
0,0.59,4,2,52,50,B12,Diesel,1729,R74
0,1.0,7,13,48,50,B2,Diesel,240,R41
0,0.12,4,2,33,80,B12,Regular,7313,R31
0,0.93,6,6,50,50,B3,Regular,186,R11
0,0.09,4,5,46,50,B12,Regular,2674,R93
0,0.67,6,5,29,72,B5,Diesel,1451,R11
0,0.98,7,3,60,50,B1,Diesel,1370,R73
0,1.0,10,11,55,50,B11,Regular,125,R53
0,0.77,8,18,52,100,B1,Diesel,335,R24
0,0.07,6,16,26,85,B1,Diesel,473,R82
0,0.54,8,2,37,62,B12,Diesel,261,R22
0,0.95,4,18,38,54,B14,Regular,57,R24
0,0.1,9,8,70,50,B1,Regular,2733,R93
0,0.5,5,9,38,54,B1,Regular,118,R82
0,0.87,6,2,41,54,B12,Regular,4358,R11
0,0.15,7,2,80,50,B5,Regular,27000,R11
0,0.87,4,1,44,50,B12,Diesel,97,R43
0,0.13,6,12,70,50,B1,Diesel,405,R24
0,1.0,4,17,57,50,B1,Regular,1403,R93
0,0.08,6,9,32,68,B2,Diesel,2575,R52
0,0.45,5,5,27,95,B4,Diesel,3317,R93
1,0.57,6,11,35,64,B12,Regular,219,R52
0,1.0,7,6,55,50,B2,Diesel,24,R25
0,0.08,4,17,69,53,B2,Regular,252,R91
0,0.42,6,3,59,50,B10,Diesel,149,R24
0,0.17,4,8,31,68,B2,Diesel,1871,R82
0,0.33,4,16,32,50,B2,Regular,149,R24
0,0.9,8,1,57,50,B2,Diesel,10,R24
0,0.63,7,2,56,50,B12,Diesel,59,R24
0,0.83,5,15,40,50,B2,Diesel,111,R82
0,0.1,10,0,34,63,B12,Regular,218,R93
0,1.0,5,10,37,50,B2,Diesel,193,R52
0,1.0,4,4,39,50,B12,Regular,98,R53
1,0.6,7,13,35,100,B3,Regular,35,R24
0,0.97,4,11,19,100,B2,Regular,489,R91
0,0.95,4,13,33,57,B2,Regular,7403,R11
0,0.57,6,6,50,50,B2,Diesel,3688,R82
0,1.0,5,9,57,50,B2,Regular,412,R53
0,0.008196721,4,15,19,95,B4,Regular,170,R24
0,0.16,7,9,33,72,B2,Diesel,69,R53
0,0.84,4,7,45,50,B4,Regular,526,R52
0,0.95,6,18,30,57,B2,Regular,578,R82
1,1.0,7,4,50,50,B3,Regular,353,R54
0,1.0,7,10,39,64,B1,Regular,147,R42
0,0.07,8,0,53,50,B12,Diesel,15725,R11
0,1.0,4,2,78,50,B1,Regular,4762,R93
0,0.08,5,0,70,50,B12,Regular,5460,R11
0,0.09,7,2,49,50,B2,Diesel,283,R25
0,0.25,6,2,24,68,B5,Diesel,20,R24
0,0.02,4,12,31,100,B5,Regular,15,R54
0,0.59,6,11,44,50,B12,Regular,71,R53
0,0.43,5,10,45,50,B1,Regular,15,R24
0,0.06,11,1,60,50,B12,Diesel,533,R93
0,0.17,11,4,35,72,B12,Diesel,90,R82
0,0.06,7,20,21,95,B1,Regular,473,R53
0,0.07,5,0,51,50,B12,Regular,6485,R11
0,0.07,5,1,34,85,B4,Diesel,1448,R93
0,0.26,11,1,36,100,B12,Diesel,16533,R11
0,0.53,6,10,34,51,B12,Diesel,1629,R93
0,0.55,10,13,38,50,B2,Diesel,983,R52
0,0.59,6,12,24,100,B2,Diesel,1441,R93
0,0.08,7,3,42,58,B3,Regular,4393,R11
0,0.67,9,12,42,50,B2,Regular,2252,R82
0,0.12,11,7,45,50,B1,Diesel,49,R11
0,0.34,8,25,48,50,B5,Diesel,154,R91
0,0.08,13,13,33,64,B11,Regular,5410,R11
0,0.17,6,3,50,50,B4,Diesel,1109,R24
0,1.0,5,1,27,64,B3,Regular,745,R82
0,0.11,5,12,47,60,B1,Diesel,5053,R11
0,1.0,10,13,56,80,B2,Diesel,1054,R24
0,1.0,7,4,30,50,B6,Regular,747,R53
0,1.0,7,6,40,50,B11,Diesel,776,R41
0,0.45,12,6,43,54,B10,Diesel,2415,R82
0,0.13,4,0,65,52,B12,Diesel,72,R74
0,1.0,7,5,47,50,B1,Diesel,165,R53
0,0.08,6,7,41,50,B1,Diesel,2949,R31
0,1.0,4,7,52,50,B1,Regular,3317,R93
0,0.08,4,1,31,80,B12,Diesel,323,R22
0,0.57,4,1,70,50,B12,Regular,215,R91
0,0.25,5,5,25,68,B2,Diesel,67,R24
0,0.46,9,1,32,60,B12,Diesel,12,R82
0,0.4,5,14,39,50,B6,Regular,256,R82
0,0.51,4,2,49,57,B12,Regular,27000,R11
0,0.02,4,1,54,50,B12,Diesel,693,R11
0,0.2,4,7,54,125,B14,Regular,28,R24
0,0.2,5,5,43,55,B1,Regular,1535,R72
0,0.08,6,1,48,50,B1,Diesel,1064,R24
0,0.08,10,15,28,85,B5,Diesel,542,R31
1,0.5,4,10,19,95,B1,Regular,399,R24
0,0.24,9,20,56,50,B1,Regular,45,R24
0,1.0,6,2,47,50,B1,Regular,747,R53
0,0.15,4,8,55,50,B2,Regular,171,R25
0,0.26,6,5,38,54,B2,Diesel,1323,R82
0,0.08,6,4,37,76,B2,Diesel,7259,R31
0,0.42,5,4,34,80,B1,Diesel,684,R31
0,0.8,6,9,27,60,B3,Diesel,115,R24
0,0.57,4,17,41,51,B1,Regular,2498,R72
0,0.88,5,7,53,50,B1,Regular,79,R24
1,0.27,7,0,33,68,B12,Diesel,137,R91
0,0.21,4,14,24,50,B6,Regular,898,R93
0,0.9,5,22,42,50,B2,Regular,223,R24
0,0.25,4,6,57,50,B6,Regular,65,R93
0,0.25,9,18,48,50,B13,Regular,824,R11
0,0.51,6,2,25,72,B12,Diesel,2446,R93
0,1.0,4,16,62,62,B1,Diesel,58,R72
0,0.03,7,2,29,68,B2,Regular,147,R93
0,1.0,5,10,51,50,B2,Regular,4116,R24
0,1.0,7,16,49,58,B2,Diesel,163,R24
0,0.07,6,3,69,50,B13,Regular,307,R91
0,0.5,8,13,72,51,B10,Diesel,405,R24
0,1.0,6,8,55,50,B1,Regular,104,R53
0,0.37,6,8,32,76,B13,Diesel,2348,R53
0,1.0,7,14,36,85,B1,Regular,301,R24
0,1.0,6,7,48,51,B1,Diesel,80,R25
0,0.16,5,3,46,50,B1,Diesel,158,R53
0,0.09,7,10,45,68,B3,Regular,133,R24
0,0.26,6,13,32,50,B1,Diesel,1064,R11
0,1.0,6,10,45,50,B6,Diesel,3060,R11
1,0.08,5,0,24,90,B12,Regular,97,R53
0,1.0,6,12,55,50,B1,Diesel,271,R24
0,0.5,8,0,72,50,B12,Diesel,796,R25
0,0.12,6,2,35,90,B12,Regular,27000,R11
0,0.14,5,11,68,50,B2,Diesel,120,R91
1,0.96,4,10,72,50,B2,Regular,234,R24
0,0.62,5,2,55,50,B12,Diesel,1807,R11
0,0.27,6,2,60,69,B3,Diesel,3317,R93
0,1.0,6,15,58,50,B13,Regular,306,R82
0,0.42,8,1,48,50,B12,Diesel,8455,R82
0,0.1,12,1,43,62,B12,Diesel,244,R93
0,0.26,5,13,35,68,B1,Regular,1381,R82
0,1.0,11,8,58,50,B1,Diesel,393,R82
0,0.12,6,11,54,50,B1,Diesel,3866,R24
0,0.08,8,5,50,62,B4,Regular,2365,R31
0,0.95,7,17,92,50,B2,Regular,342,R93
0,0.2,11,1,60,50,B12,Diesel,13,R72
0,0.37,9,13,40,50,B1,Diesel,71,R93
0,0.35,8,0,45,63,B3,Diesel,2715,R93
0,0.49,14,8,32,80,B10,Regular,4762,R93
0,0.75,7,8,55,50,B2,Regular,105,R24
0,0.83,7,6,53,85,B1,Diesel,3963,R91
0,0.08,5,5,35,50,B4,Diesel,402,R93
0,0.08,6,4,37,76,B2,Diesel,7259,R31
0,0.09,7,0,50,50,B12,Regular,10961,R11
0,0.28,6,3,33,50,B2,Diesel,72,R82
0,0.11,8,0,22,80,B12,Regular,164,R93
0,0.24,6,6,26,81,B2,Diesel,3317,R93
0,1.0,8,5,39,50,B12,Regular,112,R93
0,0.15,5,13,29,85,B2,Diesel,8455,R82
0,1.0,6,14,70,50,B2,Regular,4128,R52
0,0.04,6,9,32,76,B1,Diesel,2983,R31
0,0.11,5,21,31,100,B3,Diesel,886,R54
0,0.68,4,2,46,55,B3,Diesel,79,R24
0,0.95,4,2,38,72,B12,Regular,379,R82
0,1.0,6,3,77,62,B1,Regular,106,R93
0,0.75,11,1,58,50,B12,Diesel,721,R93
0,1.0,7,17,46,50,B2,Diesel,393,R24
0,1.0,7,9,62,50,B1,Diesel,481,R82
0,0.08,6,1,55,52,B1,Regular,3317,R93
0,1.0,5,10,32,55,B2,Diesel,229,R53
0,0.53,5,5,56,50,B12,Regular,269,R91
0,1.0,6,5,31,50,B13,Diesel,57,R24
0,1.0,6,14,52,50,B1,Diesel,22,R25
0,0.92,5,5,57,50,B12,Regular,9307,R82
0,0.09,13,0,64,50,B12,Regular,3301,R73
0,1.0,4,11,40,76,B2,Regular,10156,R11
0,0.08,4,14,32,50,B2,Regular,824,R91
0,0.71,5,1,40,50,B12,Regular,824,R91
0,0.36,8,3,40,57,B2,Diesel,182,R82
1,0.04,4,18,52,50,B5,Regular,369,R24
0,0.63,4,2,26,76,B12,Regular,1363,R22
0,1.0,5,9,74,50,B5,Diesel,67,R24
0,1.0,6,7,61,50,B2,Regular,51,R82
0,0.98,6,6,75,50,B1,Diesel,879,R82
0,0.09,11,1,51,50,B12,Diesel,609,R93
0,0.13,6,6,61,50,B1,Diesel,171,R93
0,1.0,7,10,63,50,B2,Diesel,1313,R24
1,0.69,5,10,45,50,B1,Regular,3021,R53
0,0.66,6,5,36,72,B1,Diesel,2103,R25
0,0.08,6,4,66,50,B12,Diesel,20,R93
0,0.19,6,8,47,53,B2,Diesel,393,R91
0,0.03,7,8,32,95,B12,Regular,114,R31
0,0.41,10,12,54,50,B10,Diesel,1082,R82
0,0.94,7,16,64,50,B2,Diesel,78,R24
0,0.92,8,3,48,50,B3,Diesel,89,R22
0,0.4,7,4,40,50,B2,Regular,575,R53
0,0.03,6,9,44,50,B2,Diesel,478,R41
1,0.19,6,0,76,50,B12,Regular,4762,R93
0,0.51,4,1,49,50,B12,Diesel,88,R22
0,0.24,6,7,71,50,B2,Regular,43,R24
0,1.0,5,12,48,50,B2,Diesel,32,R24
0,0.53,4,9,24,90,B6,Regular,3963,R91
0,1.0,7,5,53,50,B5,Diesel,71,R53
0,0.45,4,11,85,50,B1,Regular,24,R24
0,1.0,5,10,42,50,B3,Regular,1329,R11
0,0.78,15,0,35,80,B12,Regular,856,R82
0,0.12,4,5,39,80,B12,Regular,17140,R11
0,0.39,7,4,38,51,B2,Diesel,3599,R11
0,1.0,10,9,57,50,B12,Diesel,57,R52
0,0.22,4,8,43,80,B14,Regular,5449,R82
0,0.05,7,2,54,50,B12,Diesel,901,R22
0,0.56,10,4,51,50,B3,Diesel,1445,R72
0,0.24,7,3,33,68,B2,Diesel,124,R53
0,0.08,7,15,54,50,B11,Regular,1629,R93
0,0.91,12,11,48,50,B10,Regular,115,R23
0,1.0,7,2,53,55,B1,Regular,216,R82
0,1.0,11,13,53,50,B1,Regular,27000,R11
0,0.3,7,3,62,50,B5,Diesel,380,R52
0,0.58,10,1,45,50,B10,Diesel,3021,R53
0,1.0,5,20,40,56,B5,Regular,108,R82
0,1.0,5,7,53,50,B2,Regular,72,R24
0,1.0,5,15,51,50,B2,Regular,7,R24
0,0.03,7,11,53,100,B2,Regular,1191,R11
0,0.24,5,5,45,95,B2,Regular,1929,R11
0,0.8,5,5,28,125,B6,Diesel,1780,R31
0,0.08,6,4,32,53,B5,Regular,4059,R23
0,1.0,4,10,48,50,B2,Regular,581,R82
0,0.06,4,0,26,72,B12,Diesel,3301,R73
0,1.0,7,5,38,50,B1,Diesel,50,R24
0,1.0,7,5,42,50,B3,Diesel,37,R53
0,1.0,6,10,47,50,B3,Regular,89,R52
0,1.0,7,5,44,50,B10,Diesel,126,R52
0,0.78,5,1,47,50,B12,Diesel,966,R72
0,0.49,7,1,41,50,B1,Diesel,490,R52
0,0.05,8,5,44,50,B2,Diesel,26,R24
0,0.38,6,6,43,50,B2,Diesel,38,R24
0,0.56,5,12,26,90,B2,Diesel,1064,R24
0,0.5,6,4,42,50,B6,Diesel,745,R82
0,0.8,6,7,28,90,B12,Regular,4656,R11
0,0.29,5,3,33,50,B5,Diesel,14,R24
0,1.0,9,17,42,72,B2,Regular,85,R73
0,0.52,4,16,67,50,B5,Regular,230,R82
0,0.08,10,2,33,64,B3,Regular,3274,R11
0,0.49,5,10,41,60,B12,Diesel,824,R91
0,0.08,5,15,36,54,B2,Regular,6736,R11
0,0.36,5,6,33,90,B12,Regular,327,R91
0,0.08,7,9,46,50,B2,Regular,3859,R82
0,0.87,9,3,55,50,B12,Regular,426,R91
0,1.0,6,8,65,50,B13,Diesel,227,R54
0,0.0054794520547945,7,2,43,90,B2,Regular,3317,R93
0,0.08,6,6,27,68,B1,Diesel,1326,R93
0,1.0,6,8,44,50,B1,Diesel,674,R93
1,1.0,7,1,63,50,B3,Diesel,747,R53
0,0.23,4,1,48,50,B1,Diesel,399,R24
0,1.0,7,5,43,50,B2,Regular,7259,R31
0,1.0,8,13,52,50,B1,Diesel,3317,R93
0,0.84,4,16,54,56,B2,Regular,1165,R53
0,0.49,5,12,35,76,B2,Diesel,4762,R93
1,0.08,8,16,20,100,B2,Regular,817,R31
0,0.05,6,10,37,58,B1,Diesel,3688,R82
0,0.24,10,15,41,50,B12,Diesel,144,R93
0,0.08,7,17,34,80,B2,Diesel,98,R82
0,0.07,6,9,33,60,B1,Diesel,52,R53
0,0.65,11,2,27,68,B3,Regular,27000,R11
0,0.71,10,11,38,50,B12,Diesel,28,R22
0,0.5,7,16,34,80,B1,Diesel,1326,R93
0,0.08,7,15,62,133,B1,Regular,4128,R52
0,0.8,4,1,39,50,B12,Regular,209,R52
0,0.75,12,2,59,50,B11,Regular,94,R53
0,1.0,4,14,85,50,B1,Regular,60,R24
0,1.0,6,4,60,50,B1,Diesel,24,R91
0,0.16,4,2,31,72,B3,Diesel,99,R73
0,1.0,4,13,62,50,B1,Regular,50,R24
0,0.76,8,18,30,50,B5,Regular,1110,R82
1,0.75,8,0,58,50,B12,Diesel,645,R91
0,0.95,8,4,78,50,B12,Diesel,2498,R72
0,0.09,10,0,48,50,B12,Diesel,184,R93
1,0.53,6,5,45,100,B12,Regular,3317,R93
0,0.1,10,9,43,50,B2,Diesel,25,R24
0,0.72,7,9,52,50,B1,Diesel,12,R24
0,0.47,5,28,51,55,B1,Regular,149,R24
0,0.61,5,8,39,50,B3,Diesel,247,R72
0,0.46,11,10,45,76,B10,Regular,388,R93
0,0.23,5,6,32,57,B1,Diesel,354,R11
0,1.0,7,13,44,50,B10,Diesel,97,R52
0,1.0,5,14,82,50,B1,Regular,149,R24
0,0.07,4,0,44,50,B12,Regular,4762,R93
0,0.24,5,4,23,50,B4,Diesel,4348,R72
0,0.06,6,6,52,60,B12,Regular,161,R72
0,0.03,5,0,62,50,B12,Regular,3317,R93
0,0.94,4,2,38,50,B1,Diesel,96,R52
0,0.54,8,4,80,50,B3,Regular,1601,R41
0,0.63,5,13,50,50,B2,Diesel,232,R24
0,0.4,7,0,49,50,B12,Diesel,422,R83
0,0.69,7,7,28,100,B2,Regular,10156,R11
0,0.88,4,4,57,64,B12,Regular,3430,R82
0,0.08,4,6,38,85,B1,Regular,1699,R91
0,0.05,10,1,46,50,B12,Diesel,44,R11
0,0.22,13,0,54,52,B12,Regular,41,R24
0,0.33,5,4,36,50,B3,Diesel,1284,R25
0,0.07,6,11,37,50,B1,Diesel,12,R24
0,0.44,7,1,27,76,B4,Regular,7634,R11
0,0.3,9,8,27,61,B1,Diesel,384,R73
0,0.11,6,4,28,85,B2,Diesel,11,R24
0,0.31,6,15,44,50,B1,Diesel,226,R31
0,0.53,4,2,36,80,B12,Regular,14368,R11
0,1.0,4,7,87,50,B2,Regular,43,R54
0,0.6,7,6,48,60,B1,Diesel,2575,R52
0,0.06,4,0,51,51,B12,Regular,64,R74
0,1.0,6,8,30,64,B1,Regular,398,R82
0,1.0,7,6,35,50,B1,Diesel,120,R82
0,1.0,7,3,49,50,B1,Regular,1381,R82
0,0.2,10,0,72,50,B12,Regular,2038,R82
0,0.79,6,6,52,85,B2,Diesel,66,R24
0,0.49,9,9,32,50,B3,Regular,458,R93
0,0.43,6,2,40,50,B12,Diesel,175,R72
0,0.6,7,4,52,50,B1,Regular,27000,R11
0,1.0,6,1,40,50,B2,Diesel,5449,R82
0,0.71,10,1,46,50,B12,Diesel,1241,R26
1,0.23,8,16,18,100,B2,Regular,63,R54
0,0.4,8,2,40,50,B12,Diesel,458,R93
2,0.49,5,11,51,64,B2,Diesel,3317,R93
1,0.5,8,0,59,50,B12,Diesel,247,R93
0,0.16,5,2,56,50,B1,Diesel,1064,R24
0,0.31,7,3,26,68,B1,Diesel,65,R22
0,0.55,13,14,57,50,B10,Regular,10,R24
0,0.2,4,11,36,51,B3,Diesel,315,R82
0,1.0,5,7,57,50,B2,Diesel,40,R24
0,0.13,5,3,57,50,B12,Regular,1629,R93
0,1.0,6,5,74,51,B5,Regular,741,R24
0,0.55,7,1,41,100,B12,Regular,824,R91
0,0.71,7,14,35,76,B1,Regular,9307,R82
0,1.0,5,3,58,50,B1,Regular,1313,R24
0,0.33,7,7,31,100,B1,Diesel,9307,R82
0,0.73,9,14,31,53,B1,Regular,745,R82
0,1.0,6,5,49,73,B2,Diesel,50,R53
0,0.12,9,4,38,64,B1,Diesel,43,R24
1,0.81,12,11,37,60,B10,Regular,3317,R93
0,0.3,9,1,43,50,B13,Regular,14,R24
0,0.48,7,17,36,50,B1,Regular,405,R24
0,0.25,7,0,49,50,B12,Diesel,1445,R72
0,1.0,5,1,56,50,B6,Regular,146,R53
0,0.38,6,5,38,50,B12,Diesel,14,R52
0,1.0,7,6,57,50,B11,Diesel,163,R54
0,0.21,9,1,54,50,B12,Regular,37,R26
0,1.0,6,11,50,50,B3,Regular,904,R82
0,1.0,5,6,63,50,B5,Regular,165,R53
0,0.23,4,15,37,80,B3,Diesel,67,R24
0,1.0,6,7,55,50,B1,Diesel,4116,R24
0,0.23,7,12,44,50,B2,Diesel,3744,R93
0,1.0,6,4,35,52,B2,Regular,3744,R93
0,0.3,6,9,37,51,B1,Regular,235,R74
0,0.2,7,4,27,72,B3,Regular,3541,R52
0,0.08,6,10,26,80,B2,Diesel,4479,R31
0,0.08,10,9,36,68,B5,Diesel,3317,R93
0,0.71,6,13,54,50,B1,Diesel,107,R22
0,0.06,7,4,35,50,B3,Regular,2163,R52
0,0.65,10,9,49,50,B12,Diesel,298,R82
0,0.26,5,14,33,80,B5,Diesel,741,R24
0,0.04,7,4,64,50,B12,Regular,67,R72
0,0.37,11,10,43,88,B1,Regular,6313,R11
0,1.0,4,12,56,50,B6,Regular,51,R24
0,0.47,6,10,54,50,B3,Regular,6902,R41
0,0.49,10,7,52,50,B12,Diesel,289,R82
0,0.66,7,17,69,50,B2,Regular,182,R24
0,1.0,5,2,48,50,B4,Regular,3859,R82
0,0.1,10,4,71,50,B12,Regular,86,R24
0,0.54,6,7,35,59,B1,Regular,59,R24
0,1.0,5,1,74,50,B2,Regular,112,R93
0,0.08,5,6,30,64,B4,Diesel,444,R31
0,0.07,10,2,44,52,B1,Diesel,8455,R82
0,0.01,4,0,29,85,B12,Regular,1022,R41
0,1.0,6,7,74,50,B2,Diesel,95,R24
0,0.92,6,1,41,53,B14,Regular,27000,R11
0,1.0,8,1,43,50,B4,Regular,1250,R93
0,1.0,4,12,28,76,B1,Regular,983,R52
0,0.96,4,17,30,72,B5,Regular,3317,R93
0,1.0,7,14,58,50,B2,Diesel,52,R53
0,1.0,10,8,53,50,B1,Regular,57,R24
0,0.02,7,0,44,54,B12,Diesel,9307,R82
0,1.0,11,12,51,50,B2,Regular,405,R24
0,1.0,6,14,37,76,B1,Diesel,292,R41
0,1.0,7,8,55,51,B1,Regular,4253,R72
1,1.0,7,2,44,50,B13,Diesel,4087,R53
0,0.67,11,11,35,54,B1,Regular,179,R73
0,0.21,7,1,36,59,B12,Regular,1451,R31
0,1.0,6,14,29,50,B1,Diesel,14,R24
0,0.42,5,0,54,50,B2,Diesel,575,R31
0,0.08,7,19,39,50,B6,Regular,39,R82
0,1.0,13,22,49,50,B12,Regular,2074,R82
0,0.24,7,6,58,50,B1,Regular,300,R53
0,0.84,4,15,22,90,B1,Regular,186,R24
0,0.8,10,0,70,66,B12,Regular,92,R42
0,0.5,6,4,40,50,B3,Regular,6736,R11
0,0.07,6,3,37,68,B1,Diesel,3317,R93
0,0.54,9,10,55,50,B2,Regular,9096,R11
0,1.0,4,7,55,50,B2,Regular,227,R54
0,0.19,6,11,53,50,B5,Regular,8549,R82
0,0.05,6,1,22,85,B2,Regular,1753,R82
1,0.61,7,6,35,50,B1,Regular,740,R82
0,1.0,7,10,51,50,B2,Diesel,84,R52
0,1.0,8,3,61,50,B12,Diesel,19,R24
0,0.3,9,4,65,50,B1,Regular,9307,R82
0,0.49,7,14,47,50,B1,Regular,91,R24
0,0.33,5,4,60,50,B4,Diesel,1408,R52
0,1.0,5,17,58,50,B2,Regular,741,R24
2,0.35,6,11,38,80,B1,Diesel,137,R24
0,0.08,7,31,27,85,B3,Regular,4116,R24
0,1.0,5,11,42,50,B4,Diesel,50,R24
0,1.0,6,8,48,57,B1,Diesel,436,R11
0,0.24,8,2,48,50,B6,Regular,283,R72
0,0.12,7,4,45,50,B12,Regular,4128,R52
0,0.73,4,12,26,85,B1,Regular,9307,R82
0,0.35,7,12,45,50,B11,Diesel,3386,R53
0,1.0,6,9,26,50,B3,Diesel,3857,R72
0,0.08,4,19,47,50,B1,Regular,9307,R82
0,1.0,7,7,79,50,B1,Regular,9,R24
0,1.0,4,17,40,50,B1,Regular,60,R53
0,0.83,6,13,79,90,B2,Regular,2415,R82
0,0.56,10,2,41,50,B12,Regular,4762,R93
0,0.72,4,9,21,112,B2,Diesel,48,R24
1,0.55,8,3,35,50,B10,Diesel,100,R91
0,1.0,5,11,50,50,B2,Diesel,19,R24
0,0.2,7,3,71,50,B12,Regular,530,R24
0,1.0,5,11,49,50,B2,Diesel,244,R82
